road_name
八六二终点站
共泉路
古莲路
蕴川路
塔源路
顾北路
电台路
顾泾河路
盛桥老街
鹤林路
顾贸路
顾太路
幼儿园路
顾新路
厂门口
国江路
杨浦交界
国权北路
西沙河桥
三门路
何家湾路
海滨四村通道
海滨四村东门
海江二路
海江四路
海江五路
淞宝路
永清路
塘后路
海江三路
海江一路
栀子花路
海五通道
海滨五至八村大门
韩家湾
蒋巷街
来龙路
同泰路
金桂路
和康路
河曲路
云西路
仓储公司
顾泾河桥
石太
横街
西泗塘河桥
东茭泾
爱辉
呼玛三村通道
武警大门
呼青路
装卸储运总公司
胡家桥路
虎林路九五十号
纬地路
锦秋路
上大路
顾陈路
联牧路
塘祁路
南蕴藻路
朗枫路
郎枫路
朗悦路
郎悦路
南大路
真大路
花园弄
唐家弄
真金路
真北路
灵石路
怡华苑路
化成路
淞滨路/淞浦路
化肥厂集资路
玻璃厂
桃浦河桥
南陈路
吉浦路
青石路
纪蕰路
江场西路
静安区交界
向阳河路
江杨北路桥
蕰藻南路
江杨北路桥下便道
向阳河桥
罗溪路
张桥新村
教育路
经二延路
淞沪路
长航锚地
君子兰路
信访办
长江西路南
泥城河桥
花园宅河桥
康文路
泥城港桥
护厂河桥
湄浦路
克山路
杨行镇泗塘村卫生院
湄浦河
兰岗路
铁山路
杨行火车站
铁峰路
老军工路
东海船厂大门
莲花山路
梅林路
竹韵路
联丰路
东晨市容公司
高泾河
泰和西路
高泾河桥
杨盛河
泰联路
粮管所通道
粮管所
粮管所东侧
闸北交界
龙飞路
双泉路
罗春路
抚远路
罗升路
南弄街
罗太
一号桥
月罗
二号桥
罗新路
杜家桥
祁北路
罗阳河路
乾溪小区门口
桃园港桥
杨鑫路
水产路
北黄泥塘桥
钱鑫路
南黄泥塘桥
沙浦河桥
小区大门
铁路
城河桥
护城河西岸
密山路
区发改委 机关幼儿园
樟岭路
南华苑路
化工厂
市河街
南汀路
南卫路
长浜街
场北支路
吴淞口路
盘古路桥
新吴泾河桥
西长浜桥
月明路
桥边东路
锦怡宾馆
顾泾河
桥边西路
石太路
盛桥一村东门
青岗路
同泰北路
邱家弄
练祁河
泉临路
三阳路
少年村路
沪太支路
界华路
大场医院
盛桥
盛桥东街
杨盛河桥东路
盛桥中学
盛桥街
盛桥西街
石驳岸路
市二路
镇东路
义学桥
南弄街大通桥
新桥街义学桥
守仁桥路
场中路
跨线桥东
辅道
跨线桥西
淞青路
水产西路
富联路
泰和新城
四元路马路河桥
泗东菜市场通道
泗东路
八棉新村 泗东新村
松兰路
镇新路
镇泰路
竹艺路
宝工后门
淞桥西路
淞浦路/化成路
淞发路
南泗塘桥
卫生科路
淞塘路
步行街
淞桥东路
昌北路西围墙
月川路
泰兴桥
仓库
建委大门口
泰和路油库集资路
化肥厂
泰和支路
黄泥塘桥
沥青厂
泰兴桥路
幼儿园
塘东街
罗店横街
连祁河桥
桃园新村通道
桃园新村
铁通路
湄浦河桥
吴淞化肥厂
五厂铁路
跨线桥
宝山交通集团铁山路码头
友云路
新桥路
小三元桥
规划路
通河三村通道
民悦苑北门
通南路
新二路
市河桥
同济支路
同泰小学通道
海滨物业招待所
王家桥路
王家桥
耶稣堂
文海路
无名路
吴淞大桥南东辅道
吴淞大桥南西辅道
桥南东辅道
安达
吴淞集市路
叉口
西随塘河桥
吴淞消防队通道
吴淞一旅部队通道
部队
武威东路
宝钢四村小区门口
宝城一村小区门口
西西巷街
西朱家浜
县前街
新村围墙
县佑街
向东路
高境界
淞南界
新街
新贸路
新桥街
静安交界
杨盛路
杨桃路
庵木港桥
影院路
杨文路
杨行镇老街
规划二路
一二八纪念路桥
虎林路/阳曲路
爱辉路/岭南路
夏场浦
安汾路
小吉浦河桥
斜塘河
影园路
杨北路
永顺路
北泗塘河
公安局东围墙
富杨路
规划杨泰路
杨泰北路
宝山港务公司四号门
郁江巷路
老杨泰路
和平路
蕰川路辅道
东千步泾
上海硫酸厂
栅口路
东南路
张桥路
横港河
杨行环卫所
关庙
中学通道
东南弄街
步长街
安化路
江苏路
安西路
定西路
凯旋路
三泾北宅
安龙路
仙霞路
虹古路
新渔东路
茅台路
安顺路
中山西路
伊犁路
长顺路
定西路东
愚园路
宣化路
利西路
长宁路
武夷路
北虹路
新渔路
威宁路
天山西路
虹古路以南
北翟路
北新泾北大街
西大街
北大街
北新泾西大街
蒲淞北路
新泾港
北渔路
泉口路
剑河路
平塘路
哈密路
淞虹路
福泉路
协和路
外环路
绥宁路
区界
金钟路
薜家厍
老年活动中心
天山路
曹家堰路
延安西路
昭化东路
华山路
曹家宅
沟渠
遵义路
万航渡路
娄山关路
锦屏路
双流路
长宁支路
江苏北路
汇川路
古北路
芙蓉江路
水城路
天中路
华阳路
仪器厂_三支弄
胶鞋研究所围墙
梭子二厂
招待所
弄口
弄底
虹桥路
程家桥路
翠钰路
荣华东道
古羊路
定威路
广顺路
新华路
法华镇路
昭化路
番禺路
定西路工商局
工商局
愚园路四小
东诸安浜路
镇宁路
淮海西路
香花桥路
杨宅路
种德桥路
法三小学
平武路
天山支路
新泾路
新潮路
甘溪路
仙霞西路
临新路
临虹路
通协路
金浜路
广顺北路
富贵东路
伊犁南路
公园东路
华阳路二小
古北支路
兴义路
黄金城道
水城南路
虹许路
张虹路
姚虹路
宋园路
苏州河
可乐路
平溪路
青溪路
丁字路口
红宝石路
玛瑙路
银珠路
金珠路
林泉路
虹井路
铁道
虹梅路
沪青平
机场南大门
机场东大门
姚虹西路
湖南路
兴国路
沪青平公路
虹桥
泰安路
武康路
复兴西路
华山
兴国
兆丰别墅
淮阴路
清池路
龙溪路
万航渡后路
武定西路
西诸安浜
江苏路弄口
西诸安浜路
中泾路
金轮路
云雾山路
玉屏南路
泾力西路
污泥站
开源中学
可乐东路
蓝宝石路
万山路
紫云路
明珠线地面道路
宁康路
蒲淞南路
新光中学
荣华西道
水城南
申家宅
机施公司
申家宅横弄
荣华东
候宁路
空港
许浦港桥以东
万航渡路弄口
铁门
汪家弄
王满泗桥
哈密路弄口
哈密路弄底
造纸厂门口
武夷中学门口弄堂
西陶浜
西陶浜支弄
横支弄
仙霞西路跨线西侧地面辅道
临虹
遵义南路
古北
云阳路
新安造纸厂
姚村
富贵东道
友乐路
联虹路
迎宾一路
游泳池
凯旋
同仁医院后门
中山桥
弯角
工房
围墙
紫云西路
遵义路以西
鳌山路
老效河水闸
崇明东门
八一路
新崇北路
崇明人民路
崇明北门路
中津桥路
新崇中路
新崇南路
崇明南门路
码头路
宝岛路
瀛洲路
乔松路
翠竹路
崇明大道
定澜路
金浪路
涛声路
堡港路
大通路
工农西路
崇明向阳路
福利路
崇明化工路
崇明新港路
堡南支路
堡镇南路
电厂南大门
堡兴路
崇明工农西
通富路
堡镇北路
陈海公路
堡镇码头
堡镇中路
工农路
达山路
驳岸北路
市场路
民东路
驳岸南路
新环路
长岛南路
丽庭路
长岛中路
长橘路
凤蓉路
凤凰公路
朝阳门路
陈仓门弄
新崇西路
崇安路
海堤
西引路
三沙洪路
管弄
川心街
酱园弄
崇明西门路
崇明东门路
崇明菜场路
新开河街
康复路
崇州路
鼓浪屿路
江帆路
绿海路
南门支路
崇明青年路
小西泯沟
新崇东路
元宝弄
富民街
兴贤街
崇明吴家弄
崇明西园路
庙弄
西小港路
崇明秀山路
中街山路
利民路
堡辉路
石岛路
堡镇水闸
崇明新民路
东小港
长岛路
大陈路
东引路
湄洲路
大塘街
团城公路
岱山路
官山路
秀山路
崇明新闸路
电厂路
富民路
东河沿路
东门路
学宫路
一江山路
康民路
寒山寺路
万安仓街
育麟桥路
玉环路
崇明育才路
东小港路
体育路
高岛路
花鸟路
南引河路
丰乐支路
丰乐镇
丰乐
凤滨路
凤环路
港机
凤景路
凤凰街
凤凰路
镇中三
凤凰水闸
丰产村
凤南路
渔乐路
海舸路
长兴江南大道
凤卫路
凤吉
凤东桥
解放圩
凤西路
水闸
凤西一路
丰收机械厂
港镇路
丰乐路
新盟路
港镇支路
新窖路
定谰路
光明街
丰福路
凤来路
凤舞路
海军路
航道局
小闸河桥
横沙新园路
嘉生路
育贤路
团陈公路
佘山岛路
解放街
西横街
虹渡桥
锦辉路
锦霞路
军民路
工农西
新影路
新中路
大转盘
双港桥
龙岗路
堡镇北路西侧
轮站
煤场路
民东支路
民东
八五炮连
木行弄
乡间小
南环路
南门港街
中心医院
潘石镇街道
普济街
青柏路
北门路
少年弄
秋涛路
紫檀路
沈国子弄
胜利弄
嵊山路
老南横引河
嵊山路桥
施翘路
贡山路
大顺路
新港路
向阳路
通裕路
松翠路
太平街
木行
唐家湾路
新申
同心弄
苇香路
管弄路
新建弄
银行弄
水利站
新湄路
唐家
新永路
新永村
星火路
滨洪路
银行路
正大街
邮电路
友谊新村
陈海交叉
育英路
万安街
元沙小学
元沙镇
镇北路
八一路头
大寨路至J
爱德路
川南奉公路
城中路
安帮路
平谊路
平临路
安东南路
肖塘港
汇中路
安西北路
汇北路
安逸路
中横河
安友路
安中路
大叶公路
百富路
南奉公路
南港路
百齐路
育秀路
百顺路
百通路
望园南路
金海公路
百团路
贤浦路
汇千路
百兴路
百秀路
保安路
育秀东路
环城南路
保顺路
环城西路
西巡视道
北环路
陈湾路
菜场二支路
轿行路
沿江路
南桥秀龙路
江海河路
菜场路
解放西路
南中路
电大路
新建西路
南桥体育场路
南亭公路
运河北路
二幼路
江南路
曙光路
泰青公路
泰青港路
菜场一支路
柴场路
别墅
洪庙路
长丰路
钱桥人民路
光钱公路
陈桥路
环城北路
奉浦大道
城大路
亭大公路
城东路
青村港
楚园路
年丰路
泽丰路
褚家路
金钱公路
浦星公路
川协路
兰博路
工业二
洪朱公路
协新路
船民路
路头
新建中路
大昌路
南航公路
叶大公路
大庆路
奉新路
大寺路
前进弄
德丰路
德泉路
德顺路
贤瑞路
德学路
望园路
陈谊排河
灯民路
奉城城中路
定康路
仁爱路
东百春路
东海路
新扬公路
振兴路
东环路
大叶
陈湾
东圆弄
南桥立新路
人民中路
奉城北街
奉粮路
奉城西街
奉城邮电路
曙宏路
奉城东街
奉城富民路
状元路
奉城南街
新奉公路
奉高路
高桥村
奉浦陈桥路
吴塘路
航南公路
九华路
奉旺路
幸福桥
新联桥
奉秀路
解放东路
府中路
党校
富竹路
高州路
运河路
工业一路
洪朱路
古华A区无名路
路底
古华B区无名路
南桥环城东
古华园
古华路
南桥曙光路
振贤路
解放中路
古华小区无名路
古华
振贤一支路
路尾
南桥曙光
振贤
解放中
南桥城乡路
古华园路
古月路
渚聚
塘外人民街
光昊路
文耀路
文茂路
庙光路
光明路
宿舍楼
中学门口
光伟路
张弄路
文昌路
光迎路
支纬二路
国秀路
名村路
果多路
齐鹏机械厂
金汇港
海工路
奉炮公路
种禽场
海阔路
新院水厂
韩村路
韩谊路
沪杭公路
航谊路
远东路
横泾港
横河路
良平路
二泥港
红旗弄
宏达路
洪北路
洪福大道
柴场
洪丹路
洪南路
洪中路
洪东路
洪庙
川南奉公
洪福路
洪盘路
农商路
水闸路
洪运路
浦东路
瓦洪公路
洪新路
大亭公路
浦东大道
工业二路
鸿乐路
兴中路
鸿学路
胡桥路
新柘路
奉柘公路
湖堤路
湖畔路
湖兰二路
西闸路
南鸿路
沪港路
钦林路
沪新路
沪港
乐康
化工街
南桥路
环城东路
胡浜
锰钢厂
环城二路
窑桥中心
庄胡
环城三路
沙港河
环秀路
南行港路
沿港河路
沙港
红矫港
汇智路
种福桥
建贤路
新建东路
江府路
江海路
南星路
锦绣路
南桥人民南路
南桥南星路
菜场一支
菜场二支
教堂规划路
教堂后
研发路
解放二村无名路
解放西
南中
解放三村无名路
南亭公
秀南路
秀南二路
南桥新成路
南桥环城西路
秀南一路
解放一村无名路
南桥体育场
工业学校
菜场
科技路
宏伟路
南桥环城东路
金碧路
金汇中南路
大礼堂
中街
金轩路
聚贤路
种福河
西圆弄
老街
生产资料部
青龙港
乐安路
平临
平禄
乐康路
乐谊路
龙群路
南船村
陆家排河
苗汇路
苏贤港
民村路
南桥运河北路
南桥运河路
正环路
南虹路
华鹰路
南明路
浦南运河
南桥宏伟路
南桥华苑路
中医院
南桥环城北路
南桥环城南路
中横河桥
贝港桥
营房门口
竹港桥
新奉路
南桥锦绣路
新风弄
新民弄
周家弄
南桥人民北路
早教中心
南桥秀南路
新贤路
沪杭支路
南星二支路
秀龙路
南星三支路
江海河
南行路
农工路
水琪路
农交路
老街路
环城二
农民街
彭平支路
安港
四团港
鹏程东路
新四平
四平路
鹏程路
四团南街
鹏贸街
鹏程东
平禄路
四平公路
新四平公路
平盛路
安泰路
沿港路
气象路
原前进弄
金王
中心河
桥福路
头桥路
广福路
桥建路
钦公塘路
三团港
青成路
青村菜场路
预制厂
青村城乡路
青村南路
粮管所路
清朗路
清宁路
人民路西无名路
人民中
宏伟
南桥人民南
人民支路
江路
人民中路东无名路
南石桥
南桥人民
邵厂富民路
彭平路
邵厂路
良民中心河
邵厂青年路
富平路
邵平路
横河
彭平
神州路
市河路
奉新港
元件厂
蒋家湾水厂
四团北街
随塘桥
三角街
四团东街西街
钦公塘
水厂桥
河边
四团中街
百货楼
四新街
四新南街
寺中路
新北路
新林路
松鹤路
西门港路
泰东新材配套路
泰东港
泰康路
南航机
泰康厂
泰南新材配套路
泰青港
泰南一号街
泰日新建路
人民街
塘外人民路
航塘路
紫苑街
塘外文化街
天鹏街
通阳路
头桥广福路
医院路
万丰路
万顺路
胜利港
腾飞路
望民路
光粮
三管老街
金钱路
文化路
农贸路
汽车站
文教路
金汇中街
学校门口
文明东街
文鹏路
鹏程街
文新路
龙泉路
邬康路
西渡北虹路
横泾路
老政府
西格里路
机耕路
西韩路
西河路
老卫生院
肖塘街
新粮路
新成路
体育场路
液化站
新横泾桥
新建路
南桥
新群路
青村人民路
红卫路
新寺老街
新婉路
环东路
竹港
兴贸路
兴农路
新公路
奶牛厂
沿浦路
浦南路
学乐路
广丰路
窑桥中心路
叶鸿路
南虹
叶湾路
一新街
庄北路
谊盛路
排港站
逸政路
优化路
剧场路
运河新村无名路
新建中
金海路
泽园路
闸园路
扶兰路
展园路
振丰路
振钱路
振水路
振贤三支路
池车港
支纬路
衷浦路
中农公司
诸如路
庄利路
庄行东街
庄南路
一新路
庄技路
庄行石皮弄
南桥塘
东风村
庄行西街
万所泾
城河
航塘公路
三门支路
安国路
岳州路
周家嘴路
东余杭路
唐山路
昆明路
安国路小市政
安庆东路
江西北路
安丘路
临平路
二弄
巴林路
辉河路
伊敏河路
百官街
海宁路
昆山路
昆山花园路
塘沽路
宝安路
四达路
吉祥路
溧阳路
宝安支路
欧阳路
宝安支路小市政
宝山路
同心路
横浜路
宝山路桥
东宝兴路
宝山路小市政
宝源路
俞泾浦
保定路
霍山路
惠民路
长阳路
飞虹路
保宁路
万安路
文迁路
北宝兴路
广中路
民晏路
延长路
洛川东路
柳营路
北宝兴路小市政
北海宁路
吴凇路
乍浦路
北苏州路
大名路
河南北路
四川北路
藏东路
海伦西路
长春路
长春支路
邢家桥北路
长山路
山阴路
舟山路
海门路
临潼路
大连路
长阳路小市政
长治路
闵行路
武昌路
南浔路
九龙路
天潼路
新市北路
忠烈桥
水电路
铁道路
沽源支路
车站北路
凉城路
广粤路
韶嘉路
新市南路
车站西路
泵站
车站南路
万寿街
池沟路
丰镇路
池家宅
赤峰路
密云路
玉田支路
东体育会路
中山北一路
曲阳路
崇明路
崇明支路
川公路
川公路小市政
春生街
奎照路
阜新路
控江路
榆林路
平凉路
杨树浦路
大连路小市政
大连西路
天宝路
大连西路桥
西体育会路
青浦路
外白渡桥
丹徒路
东长治路
东大名路
邢家桥南路
恒业路
青云路
芷江中路
天通庵路
中兴路
轻轨
东宝兴路小市政
旅顺路
西安路
醴陵路
商丘路
公平路
永定路
高阳路
东长治路小市政
醴陵
商邱路
永定
太平路
东大名路小市政
东汉阳路
梧州路
东汉阳路小市政
东横浜路
秦关路
东江湾路
东体育会支路
花园路
黄渡路
东交通路
沙泾港路
天水路
东交通路小市政
东沙虹港路
张家港
沙虹路
泾东路
东沙虹港路小市政
甘河路
中山北二路
玉田路
东体育会路桥
虹口足球场北门
东体育会路 大连西路
通州路
东余杭路小市政
斗台街
仁德路
斗台街小市政
多伦路
峨嵋路
茂林路
余杭路
汉阳路
育才路
虹镇北街
飞虹支路
虹镇老街
飞虹支路小市政
华严路
福德路
吴淞路
海拉尔路
高阳路小市政
公安街
沽源路
公平路小市政
龚家宅路
东华路
罗浮路
虬江支路
龚家宅路小市政
贯中路
银欣路
贯中路小市政
广纪路
纪念路
汶水东路
广灵四路
广灵二路
广联路
中山北路
黄山路
新市路
广灵一路
彭江泵站
广秀路
广粤支路
广中支路
西江湾路
新同心路
广中路桥
广中路小市政
何家宅
哈尔滨路
东嘉兴
辽宁路
海伦路
金田路
海拉尔路小市政
同嘉路
胡家木桥路
海伦路小市政
西街
彭泽路
海平路
邯郸路
邯郸路桥
松花江路
运光路
河滩西路
西横浜路
恒业路小市政
青云路桥
横浜路小市政
衡水路
虹关路
瑞虹路
虹关路小市政
新内
虹湾路
虹镇北街小市政
天镇路
三河路
虹镇老街小市政
厚德路
虬江路
物华路
太平桥
胡家木桥路小市政
景祥路
花园路小市政
华昌路
芷江支路
华昌路小市政
黄浦路
金山路
西宝兴路
黄山路小市政
惠民路小市政
吉祥路小市政
嘉兴路
新嘉路
武进路
七浦路
保德路
蒋家桥路
金田路小市政
东沙虹
泾东路小市政
江场路
奎照路小市政
昆明路小市政
溧阳桥
沙泾路
马厂路
黄浦江
溧阳路小市政
五台路
柘皋路
临平北路
临平路桥
临平路小市政
八字桥路
柳营路小市政
东新民
罗浮路小市政
天宝西路
南崇明路
南天潼路
祥德路
欧阳路小市政
蟠龙街
秦皇岛路
青云路小市政
庆阳路
庆阳路底
中州路
新广路
虬江路小市政
祥德东路
仁德路小市政
如皋路
如皋路小市政
瑞虹路小市政
三河路小市政
煤球店弄内
斜溏河
苋果宅
张家巷路
沙虹路小市政
香烟桥路
沙泾港路小市政
沙泾路小市政
横浜桥
永明
新乡
甜爱路
甜爱支路
四达路小市政
四达支路
四平路小市政
四平支路
太平桥路小市政
太平桥支路
唐山路小市政
陶家湾路
腾克路
天宝支
幸福村
天宝路小市政
夹弄
和平公园
天德路
天虹路
天水路小市政
天通庵路桥
天通庵路小市政
吴凇
天镇路小市政
通州路小市政
同丰路
四明公所桥
同煌路
同鸣路
同心路小市政
万安路小市政
万寿街小市政
文治路
汶水东桥
吴家湾路
梧州路小市政
海南
西安路小市政
民和路
公兴桥
西横浜路小市政
西江湾路小市政
中山北一路桥
香烟桥路小市政
祥德东路桥
祥德路小市政
新港路小市政
榆兰新村
新广路小市政
嘉兴
新建路小市政
新庆阳路
庆阳里
邢家桥
邢家桥北路小市政
株洲路
颜家洼
欧阳文化馆
园子
杨家浜路
杨家宅路
东余杭路桥
岳州路小市政
张家巷路小市政
张桥路小市政
西段
东段
中段
东嘉兴路桥
中山北路桥
中山北路小市政
大柏树
中兴路小市政
中州支路
中州路小市政
师大附中旁弄
舟山路小市政
周家嘴路小市政
制药一厂边
艾家弄
虹桥弄
望云路
安澜路
宁安路
西藏南路
黄家阙路
中华路
安平街
福民街
丽水路
安仁街
人民路
保仁弄
梧桐路
方浜中路
硝皮弄
福佑路
杨家栅
白渡路
外郎家桥街
悦来街
如意街
豆市街
中山南路
外马路
白河路
牯岭路
定兴路
凤阳路
白洋四弄
尚文路
白衣街
长生街
旧仓街
百翎路
凝晖路
旧校场路
柏枝弄
蓬莱路
乔家栅
半径园弄
文庙路
半淞园路
望达路
苗江路
南车站路
保屯路
宝带弄
康家弄
宝带弄小市政
瞿溪路
车站支路
斜土东路
北海路
福建中路
湖北路
浙江中路
广西北路
云南中路
西藏中路
北京东路
河南中路
山东北路
山西南路
圆明园路
虎丘路
四川中路
江西中路
贵州路
中山东一路
北京
南苏州路
北京西路
长沙路
温州路
黄河路
新昌路
成都北路
北孔家弄
金家坊
孔家弄
本弄底
北梅溪弄
梅溪弄
北三角街
大境弄
北王医马弄
候家路
王医马弄
北无锡路
石潭弄
北张家弄
张家弄
果育堂街
曹家街
复兴东路
静修路
梦花街
曹家弄
仪凤弄
曹市弄
长乐路
成都南路
瑞金一路
老重庆中路
茂名南路
陕西南路
淡水路
重庆中路
新闸路
云居街
大境路
车站东路
海潮路
普育东路
车站后路
普育西路
车站支路小市政
沉香阁路
陈士安桥
昼锦路
山海关路
南京西路
江阴路
威海路
大沽路
延安东路
巨鹿路
延安中路
淮海中路
崇德路
东台路
吉安路
济南路
顺昌路
柳林路
普安路
船舫路
豫园老路
打浦路
南塘浜路
徐家汇路
龙华东路
中山南一路
斜土路
江滨路
大方弄
同庆街
万竹街
大夫坊
火腿弄
东唐家弄
和顺街
引线弄
大夫坊小市政
黄陂北路
重庆北路
大吉路
方斜路
肇周路
露香园路
河南南路
怀真街
青莲街
大镜路
大林路
林荫路
牌楼路
沙家街
大兴街
大水桥
青龙桥街
小普陀街
江阴街
陆家浜路
丹凤路
建国东路
金陵西路
自忠路
兴业路
合肥路
复兴中路
兴安路
太仓路
滇池路
殿前路
邑城路
东江阴街
府谷街
桑园街
柳市路
南仓街
跨龙路
东江阴街小市政
东街
孙家弄
东姚家弄
东刘家弄
学院路
聚奎街
东街小市政
东马街
昼锦
东梅家街
梅家街
里咸瓜街
外咸瓜街
东棋盘街
东青莲街
浏河口路
灵济街
东姚家弄小市政
董家渡路
万裕街
老硝皮弄
梅家弄
牌楼弄
篾竹路
外仓桥街
南区街
小石桥弄
董家渡路小市政
洞庭山弄
外郎桥街
毛家园路
多稼路
薛家浜路
方浜西路
阜春街
榛岭街
木桥街
肇方弄
馆驿街
狮子街
光启路
马园街
西马街
贻庆街
方斜支路
建国新路
方斜路小市政
丰记码头街
枫泾路
阳朔路
周浦路
中山东二路
六合路
福建南路
宁海东路
金陵东路
汉口路
福州路
宁波路
天津路
南京东路
九江路
广东路
福建
甘谷街
山东中路
抚安街
南硝皮弄
西钩玉弄
阜春弄
三牌楼路
四牌楼路
黄陂南路
马当路
重庆南路
瑞金二路
思南路
傅家街
盛家街
富润路
皋兰路
高墩街
高家横弄
高家弄
庄家街
西仓桥街
高雄路
经六路
制造局路
公义码头街
西藏
顾家弄
牛庄路
县左街
光启路小市政
光启南路
赵家宅弄
西唐家弄
俞家弄
黄家路
乔家路
麦家弄
光启南路小市政
山东路
广福弄
薛弄底街
汕头路
芝罘路
广西南路
淮海东路
厦门路
南京
国货路
南石皮弄
顾家町弄
海口路
浙江
巡道街
净土街
吾园街
先棉祠南弄
先棉祠北弄
晏海弄
泗泾路
红栏杆街
红庄弄
松雪街
侯家路
紫华路
吴家弄
南王医马弄
延安
湖滨路
香港路
沪军营路
花草弄
花园港路
盐码头街
永寿路
云南南路
望亭路
嵩山路
雁荡路
龙门路
人民大道
武胜路
宁海西路
永年路
青岛路
永泰街
凝和路
黄浦少年
黄浦唐家湾路
徽宁路
剪刀桥
厅西路
天柱山路
迎勋路
徽宁路小市政
会馆码头街
会稽路
机厂路
本路底
鸡毛弄
鸡毛弄A
鸡毛弄B
吉祥弄
建德路
建国西路
建国中路
无号
日晖东路
开平路
江西南路
沙市二
西华弄
马路桥
重庆
成都
黄陂
金华路
翁家弄
金家坊小市政
金家旗杆弄
也是园弄
永安路
浙江南路
盛泽路
山东南路
四川南路
溪口路
紫金路
连云路
金陵中路
金隆街
河南
金门路
金陵
金坛路
进贤路
靖远街
芜湖路
沙市路
局门后路
局门路
汝南街
五里桥路
蒙自东路
丽园路
局门路 五里桥路
陆家宅弄
聚奎街小市政
蒙自路
鲁班路
瑞金南路
瞿溪路小市政
陆家宅路
南孔家弄
糖坊北弄
赖义码头街
老成都北路
老道前街
学西街
老道前街小市政
老太平弄
老新街
老新街小市政
丽水弄
西民立路
斜徐路
利川码头街
天生港东街
本街底
粮厅路
柳江街
寿宁路
桃源路
柳泉弄
仓基弄
西藏南支路
龙泉园路
香粉弄
龙潭路
蒙自西路
陆家浜后街
陆家浜路小市政
陆家石桥街
东门后街
方浜东路
陆家宅支路
陆家宅支陆小市政
马路桥北街
鸳鸯厅弄
永嘉路
南昌路
梅家街小市政
南梅溪弄
学宫街
梦花街小市政
面筋弄
赵家湾路
王家码头街
篾竹路小市政
南施家弄
南仓街小市政
沙市一路
香粉
新菜场路
乌镇路
南无锡路
糖坊弄
南阳街
安阑路
金家旗杆街
凝和路小市政
潘家街
萨珠弄
福佑
盆汤弄
五福弄
学前街
亭桥街
迎勋北路
海南西弄
普育西支路
车站中路
药局弄
青龙桥后街
青龙桥街小市政
裘家弄
裘家弄小市政
新开河路
永胜路
绍兴路
香山路
桑园街小市政
宁海
昭通路
新乐路
肇嘉浜路
云南
白洋二弄
狮子弄
台湾路
新永安路
四川
沙市
中山东路
西姚家弄
四牌楼路小市政
松下路
糖坊北弄小市政
桃源新村
天灯弄
天灯弄小市政
天柱山路小市政
厅西路小市政
同仁弄
王家码头路
外萃丰弄
紫霞路
会馆弄
油车码头街
万豫码头街
新码头街
竹行码头街
外码路
定福弄
蔡阳弄
花衣街
高巷头街
猪作弄
王家码头小市政
王家嘴角街
荷花池弄
北施家弄
生义码头街
王家嘴角街小市政
中王医马弄
大白栅弄
南张家弄
翁家支弄
候家弄
先棉祠街
西仓桥街小市政
盐城路
西凌家宅路
西藏南路小市政
西刘家弄
